date,Copper_shock_20d,Aluminum_shock_20d,Oil_shock_20d,Gold_shock_20d,USD_shock_20d,VIX_shock_20d,CMSI,target_20d,asset
2025-01-21,1.409802428065817,1.2282065842770393,1.5477617329336637,1.438807567236902,-0.46022581895714304,-1.330223600266322,0.6390214822149929,-0.01361021172847754,ITA
2025-01-22,1.1272144358438354,0.8221206087523425,1.5269251377476205,1.1014798143898439,-0.03948673703668678,-0.7519329208834094,0.6310533898022577,-0.017097244212187834,ITA
2025-01-23,1.3090101722939433,0.8089933357863106,1.3736993754607667,1.2519721636208552,-0.30259125745916987,-0.5319735698356339,0.6515183699778453,-0.05772841001264828,ITA
2025-01-24,1.1280310401136528,0.5714175934677244,1.16248715933606,1.3086086552773484,-0.7027786828533837,-0.1020417337657284,0.5609540052626122,-0.04549516730949921,ITA
2025-01-27,0.6461305547193114,0.36910228627839065,0.9341140539790608,0.5721716314003575,-0.6940516310927735,0.4085965842519226,0.3726772465893782,-0.029480148938099915,ITA
2025-01-28,0.7480131548968263,-0.07110107794253231,0.8281915218058087,1.1944183429648554,-0.38390315946253134,-0.12693130843017517,0.3647812456387087,-0.024462612282957985,ITA
2025-01-29,0.9689338922950724,0.13832475445740483,0.483036984791286,1.350893408869553,-0.38987175184857814,-0.34184743660636646,0.3682449753263953,-0.010782083820287336,ITA
2025-01-30,1.3549143807864135,0.3377995975124049,0.3388716065698948,1.6843400854197552,-0.6645444249136707,-0.44593569483731543,0.43424092508958045,-0.015456124557524875,ITA
2025-01-31,1.2139396423566131,0.26240588600579856,-0.01308336178596586,1.1678775922935607,-0.819504332819616,-0.4245628382930359,0.23117876462622575,-0.022544328766660904,ITA
2025-02-03,1.1055908172188524,0.7996685858833319,-0.06705315719542135,1.5677713045316095,-0.3212265375081116,0.30309242816170584,0.5646405735153278,-0.04745164737755836,ITA
2025-02-04,0.9060084460732303,0.811497123529991,-0.09447511064924263,1.8394658049240267,-0.4982409014994867,0.12773153715440788,0.5153311499221545,-0.021241102128192413,ITA
2025-02-05,1.1462802392964722,0.3793870920809353,-0.6067224767186833,1.7827973550800476,-0.8294989262673174,-0.5641070728286155,0.21802270177380645,-0.05015256720287142,ITA
2025-02-06,0.9127620746147271,0.734707688938598,-0.5133435767125676,1.4815909834886825,-1.0465083102614963,-0.6118022050948775,0.15956777582884438,-0.046424182788192714,ITA
2025-02-07,1.2336623340562614,0.39617060763000367,-0.5612551186816549,1.352556282589268,-0.919845371370152,-0.3445835208225932,0.19278420223352213,-0.05324391906358583,ITA
2025-02-10,1.796738863513694,0.12369952438748094,-0.8206215920748889,1.550064989845098,-1.0075635458243597,-0.9139706461230106,0.12139126562066897,-0.05630477938577971,ITA
