Date,ALI=F,CL=F,COPX,DX-Y.NYB,GC=F,HG=F,ITA,PICK,PRNT,SPY,VIS,XAR,XLB,XLI,XME,^VIX
2025-02-06,2620.75,70.61000061035156,39.306541442871094,107.69000244140625,2856.0,4.453499794006348,155.9381866455078,35.452091217041016,23.06996726989746,597.650390625,262.2709655761719,172.50108337402344,43.623355865478516,135.49215698242188,60.30485916137695,15.5
2025-02-07,2623.75,71.0,40.006187438964844,108.04000091552734,2867.300048828125,4.581500053405762,155.36224365234375,35.50039291381836,22.45476722717285,592.1797485351562,261.43218994140625,172.2821807861328,43.091365814208984,135.08885192871094,59.917015075683594,16.540000915527344
2025-02-10,2636.25,72.31999969482422,40.589229583740234,108.31999969482422,2914.300048828125,4.700500011444092,156.08714294433594,35.89645004272461,22.630395889282227,596.2012939453125,263.75115966796875,174.8990020751953,43.31100082397461,136.2987823486328,62.194358825683594,15.8100004196167
2025-02-11,2620.75,73.31999969482422,39.34541320800781,107.95999908447266,2912.5,4.5945000648498535,156.38507080078125,35.268550872802734,22.43492317199707,596.6548461914062,263.336669921875,173.0084991455078,43.564796447753906,136.3479766845703,61.72695541381836,16.020000457763672
2025-02-12,2587.5,71.37000274658203,39.704952239990234,107.94000244140625,2909.0,4.697999954223633,155.32249450683594,35.40379333496094,22.464689254760742,594.7326049804688,261.0177307128906,170.6304931640625,43.2524299621582,135.50198364257812,61.259552001953125,15.890000343322754
2025-02-13,2571.75,71.29000091552734,40.890464782714844,107.30999755859375,2925.89990234375,4.769000053405762,153.9719696044922,36.26353073120117,22.891361236572266,601.0115356445312,260.8697204589844,169.1778106689453,44.004058837890625,135.6396942138672,62.24407958984375,15.100000381469727
2025-02-14,2612.25,70.73999786376953,40.4920539855957,106.56999969482422,2883.60009765625,4.656499862670898,152.48240661621094,36.108970642089844,22.866554260253906,600.9819946289062,260.6230163574219,167.9241485595703,43.852752685546875,135.30526733398438,60.65292739868164,14.770000457763672
2025-02-18,2638.25,71.8499984741211,40.20053482055664,107.05000305175781,2931.60009765625,4.585000038146973,153.66412353515625,36.42774963378906,22.9062442779541,602.746337890625,262.4683532714844,169.3668670654297,44.40914535522461,136.3676300048828,61.54795455932617,15.350000381469727
2025-02-19,2652.5,72.25,38.99558639526367,107.16999816894531,2919.39990234375,4.557000160217285,153.29669189453125,35.74188995361328,22.970741271972656,604.1658935546875,262.2216491699219,168.08334350585938,43.88691329956055,136.50535583496094,60.69269943237305,15.270000457763672
2025-02-20,2692.25,72.56999969482422,39.95759963989258,106.33999633789062,2940.0,4.607999801635742,151.8567657470703,36.4180908203125,22.30592918395996,601.6522216796875,260.28753662109375,166.7500457763672,43.784420013427734,135.6101837158203,60.901546478271484,15.65999984741211
2025-02-21,2694.0,70.4000015258789,38.1599006652832,106.61000061035156,2937.60009765625,4.559999942779541,148.3115997314453,35.596988677978516,21.741334915161133,591.3615112304688,253.8437042236328,161.8745880126953,42.98399353027344,132.63949584960938,58.32585525512695,18.209999084472656
2025-02-24,2620.25,70.69999694824219,38.072444915771484,106.5999984741211,2947.89990234375,4.517000198364258,148.54991149902344,35.37480926513672,21.54189109802246,588.670654296875,252.62008666992188,160.81991577148438,42.93518829345703,132.03944396972656,58.43524932861328,18.979999542236328
2025-02-25,2585.5,68.93000030517578,38.02385711669922,106.30999755859375,2904.5,4.486000061035156,149.40396118164062,35.200927734375,21.353363037109375,585.7430419921875,253.9522705078125,160.9691619873047,43.26707458496094,132.71817016601562,57.83856964111328,19.43000030517578
2025-02-26,2597.25,68.62000274658203,38.28622817993164,106.41999816894531,2916.800048828125,4.541999816894531,150.0891571044922,35.23957061767578,21.33351707458496,586.0387573242188,254.74166870117188,162.68055725097656,43.24755096435547,132.796875,57.91812515258789,19.100000381469727
2025-02-27,2596.25,70.3499984741211,37.59629440307617,107.23999786376953,2883.199951171875,4.579999923706055,151.2410888671875,34.77589416503906,21.02591896057129,576.6845092773438,253.03456115722656,162.54122924804688,42.954715728759766,132.33453369140625,57.2717170715332,21.1299991607666
2025-02-28,2561.5,69.76000213623047,37.139583587646484,107.61000061035156,2836.800048828125,4.514500141143799,153.71376037597656,34.66963195800781,20.880056381225586,585.6838989257812,256.1034851074219,165.42669677734375,43.32075881958008,134.1051788330078,57.77889633178711,19.6299991607666
2025-03-03,2567.75,68.37000274658203,36.68286895751953,106.75,2890.199951171875,4.576499938964844,151.9858856201172,34.50541305541992,20.589324951171875,575.4227294921875,251.37673950195312,161.81491088867188,42.452003479003906,132.1968231201172,55.89934158325195,22.780000686645508
2025-03-04,2575.75,68.26000213623047,36.653717041015625,105.73999786376953,2909.60009765625,4.527500152587891,148.3115997314453,34.39915466308594,20.4603328704834,568.6116333007812,247.11376953125,159.25778198242188,41.8760871887207,129.6195831298828,55.24298858642578,23.510000228881836
2025-03-05,2610.0,66.30999755859375,39.44258499145508,105.73999786376953,2915.300048828125,4.766499996185303,151.45956420898438,35.993045806884766,21.039810180664062,574.722900390625,250.8142547607422,163.7750244140625,42.96935272216797,131.66563415527344,56.98331832885742,21.93000030517578
2025-03-06,2656.75,66.36000061035156,38.985870361328125,104.05999755859375,2916.60009765625,4.7789998054504395,148.39102172851562,35.9254264831543,20.668704986572266,564.5209350585938,248.17950439453125,159.87466430664062,42.744842529296875,130.53440856933594,56.07835006713867,24.8700008392334
2025-03-07,2661.5,67.04000091552734,38.8206787109375,103.83999633789062,2904.699951171875,4.683000087738037,148.6988983154297,36.118629455566406,20.738162994384766,567.68505859375,250.86358642578125,160.1632080078125,42.86197280883789,132.05911254882812,55.7004508972168,23.3700008392334
2025-03-10,2651.0,66.02999877929688,37.518558502197266,103.91000366210938,2891.0,4.639500141143799,147.0901336669922,34.94010925292969,20.320423126220703,552.5643920898438,246.3440704345703,156.91957092285156,41.96881103515625,129.99339294433594,53.51260757446289,27.860000610351562
2025-03-11,2649.0,66.25,38.2084846496582,103.44000244140625,2912.89990234375,4.739999771118164,147.29869079589844,35.50039291381836,20.162654876708984,547.9710083007812,243.38365173339844,157.43695068359375,41.646697998046875,127.99650573730469,55.20321273803711,26.920000076293945
2025-03-12,2648.75,67.68000030517578,38.46113586425781,103.61000061035156,2939.10009765625,4.821000099182129,148.291748046875,35.30718994140625,20.207305908203125,550.8788452148438,243.14683532714844,158.28269958496094,41.45146560668945,127.9866714477539,55.431941986083984,24.229999542236328
2025-03-13,2645.25,66.55000305175781,39.053890228271484,103.83000183105469,2984.300048828125,4.898499965667725,147.89451599121094,35.4134521484375,19.82628059387207,543.5352783203125,240.49237060546875,157.8648223876953,41.42218780517578,126.67838287353516,55.7004508972168,24.65999984741211
2025-03-14,2624.5,67.18000030517578,40.15195083618164,103.72000122070312,2994.5,4.869500160217285,150.1884765625,36.4180908203125,20.428579330444336,554.762451171875,245.32766723632812,160.97911071777344,41.96393585205078,128.9900360107422,57.381107330322266,21.770000457763672
